Ensembl_ID	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000285601	6.05985858344723	0.0096530303049994	MUS_vs_PBS	HSALNG0064273	integenic	Q75	hsa-miR-4443	Prostate carcinoma,-	HMBOX1
ENSG00000285631	5.7081255066864	2.81456608965536e-6	MUS_vs_PBS	HSALNG0028966	integenic	Q50	hsa-miR-504-3p,hsa-miR-619-5p	Restless legs syndrome,Waist circumference,-	ATP2C1
ENSG00000285639	4.11182000548054	0.00114628480959953	MUS_vs_PBS	HSALNG0048214	integenic	Not conserved		Caffeine metabolite measurement,Body height,Fatty acid measurement,Memory performance,Self reported educational attainment,-	MCUR1
ENSG00000285996	-4.61998056738493	0.0431548167027572	MUS_vs_PBS	HSALNG0145806	anti_sense	Not conserved			ZNF583
ENSG00000286177	2.2943689119052	0.0114963536959485	MUS_vs_PBS	HSALNG0126176	anti_sense,sense	Q75		Urinary albumin to creatinine ratio; Liver fibrosis measurement; Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,-	TGFB1
ENSG00000286186	3.68065530544438	3.14179546506084e-4	MUS_vs_PBS	HSALNG0122754	anti_sense	Q50		Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Alkaline phosphatase measurement,Body height,Bmi-adjusted waist circumference	SLC66A2
ENSG00000286194	-1.72563682054549	7.92553630473229e-4	MUS_vs_PBS	HSALNG0145040	integenic	Not conserved	hsa-miR-4463		RNF135
ENSG00000286281	1.88469449137596	0.00713546281426118	MUS_vs_PBS	HSALNG0048219	integenic	Not conserved		-	CD83
ENSG00000286315	2.81605850986343	0.011999120985302	MUS_vs_PBS	HSALNG0057823	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4733-3p,hsa-miR-7160-3p		TNS3
ENSG00000286545	-1.78303989327285	0.038936480035995	MUS_vs_PBS	HSALNG0017935	anti_sense	Not conserved			ZC3H6
ENSG00000287030	4.357467426257	0.00905271062850033	MUS_vs_PBS	HSALNG0143679	integenic	Not conserved			OSBPL8
ENSG00000287093	5.05949517875337	7.12338315179259e-5	MUS_vs_PBS	HSALNG0056723	integenic	Not conserved		Anorexia nervosa; Autism spectrum disorder; Obsessive-compulsive disorder; Attention deficit hyperactivity disorder; Unipolar depression; Bipolar disorder; Tourette syndrome,Trauma exposure measurement,-	OSBPL3
ENSG00000287110	2.85946050851952	0.00726811955762851	MUS_vs_PBS	HSALNG0147926	integenic	Not conserved		Heel bone mineral density,-	CFAP92
ENSG00000287185	3.0042214532804	0.0265888283093353	MUS_vs_PBS	HSALNG0150371	integenic	Not conserved	hsa-miR-615-5p,hsa-miR-4300		NEFL
ENSG00000287201	3.92002272758509	0.0129133848995187	MUS_vs_PBS	HSALNG0068614	anti_sense	Q50		-	EFR3A
ENSG00000287403	2.72134192156477	0.0271156349023644	MUS_vs_PBS	HSALNG0119210	anti_sense	Not conserved			AATK
ENSG00000287535	7.14958396694311	1.70613104939714e-5	MUS_vs_PBS	HSALNG0064835	integenic	Not conserved	hsa-miR-744-5p,hsa-miR-6089		GPAT4
ENSG00000287613	-3.9474198015285	0.00558959132029544	MUS_vs_PBS	HSALNG0142731	anti_sense	Not conserved			NEBL
ENSG00000287623	4.04705800557552	5.87815363798186e-4	MUS_vs_PBS	HSALNG0147456	anti_sense	Q75		Self reported educational attainment	THUMPD3
ENSG00000287692	4.49391038879922	0.0334030100515245	MUS_vs_PBS	HSALNG0036855	integenic	Not conserved		Monokine induced by gamma interferon measurement,Mosquito bite reaction size measurement,-	BBS12
ENSG00000287710	-4.60125580412797	0.0110960011735168	MUS_vs_PBS	HSALNG0116546	anti_sense	Not conserved			MLX
ENSG00000287733	2.89610021755601	1.56248845370875e-4	MUS_vs_PBS	HSALNG0061536	integenic	Not conserved	hsa-miR-4761-3p	Monocyte count	TMEM140
ENSG00000287736	-2.99936567071857	0.00398991087719417	MUS_vs_PBS	HSALNG0068717	anti_sense,sense	Not conserved		Eosinophil percentage of leukocytes	TG
ENSG00000287778	-1.72744096663226	0.0011250839219353	MUS_vs_PBS	HSALNG0032926	integenic	Not conserved			DRD5
ENSG00000287809	2.50905420344196	0.00259361974227664	MUS_vs_PBS	HSALNG0110117	anti_sense,sense	Not conserved		Velopharyngeal dysfunction,Adolescent idiopathic scoliosis,Empathy measurement,Unipolar depression,Major depressive disorder; Unipolar depression,Balding measurement,Inflammatory biomarker measurement; Ykl40 measurement,Bipolar disorder; Unipolar depression; Disease recurrence,Thrombin activatable fibrinolysis inhibitor activation peptide measurement,-	METTL9
ENSG00000288007	5.27083942811482	1.44018226703605e-4	MUS_vs_PBS	HSALNG0010370	integenic	Q50	hsa-miR-4505	Loneliness measurement,Forced expiratory volume; Response to bronchodilator,-	ATF3
ENSG00000288065	-3.34611187539067	0.00744799709017658	MUS_vs_PBS	HSALNG0146128	intronic_antisense	Not conserved			MPHOSPH10
ENSG00000288156	-2.65353036832997	0.00257647636709416	MUS_vs_PBS	HSALNG0123151	intronic_sense	Not conserved		-	NA
ENSG00000288596	-1.97642865590511	0.0210237025366852	MUS_vs_PBS	HSALNG0065908	sense	Not conserved			C8orf44-SGK3
ENSG00000288685	3.20899341632047	0.0173955404656816	MUS_vs_PBS	HSALNG0036417	integenic	Q50			FAM241A
ENSG00000288700	3.01700244750929	0.00246009868551568	MUS_vs_PBS	HSALNG0147628	intronic_sense	Q50			CEP63
ENSG00000288703	3.31437173695509	0.0153250385610814	MUS_vs_PBS	HSALNG0025666	integenic	Q50	hsa-miR-4281		CCR3
ENSG00000288736	5.55070106638433	7.89244426728114e-4	MUS_vs_PBS	HSALNG0005330	integenic	Q50	hsa-miR-5703,hsa-miR-6753-5p,hsa-miR-6893-5p		ABCD3
ENSG00000288755	6.33189594788595	3.09857592404161e-4	MUS_vs_PBS	HSALNG0142490	integenic	Q75			PFKP
ENSG00000288758	5.5685307640713	0.00987835263823396	MUS_vs_PBS	HSALNG0148706	anti_sense	Not conserved			HSPA4
ENSG00000288818	4.60979619678437	6.19344482607456e-6	MUS_vs_PBS	HSALNG0065278	anti_sense	Q50		Leptin measurement,Mitochondrial dna measurement,Bmi-adjusted waist circumference,Comparative body size at age 10, self-reported,Quality of life during menstruation measurement; Dysmenorrheic pain measurement,-	NPBWR1
ENSG00000288848	3.56931311116651	0.00170900353098482	MUS_vs_PBS	HSALNG0027797	integenic	Q50			ALCAM
ENSG00000288863	1.86993559018347	0.0196201955695178	MUS_vs_PBS	HSALNG0143506	intronic_sense	Not conserved			PLBD2
ENSG00000288879	7.14565166623173	2.56953964219291e-7	MUS_vs_PBS	HSALNG0049604	integenic	Q75	hsa-miR-3195,hsa-miR-4292,hsa-miR-6803-5p	Body height,Bmi-adjusted waist circumference,Mean corpuscular volume,Mean corpuscular hemoglobin,-	SMIM29
ENSG00000288919	2.06401458901257	0.0334030100515245	MUS_vs_PBS	HSALNG0126003	integenic	Q75	hsa-miR-1237-5p,hsa-miR-4492,hsa-miR-6803-3p	-	MED29
ENSG00000288928	5.33331502644383	5.37717645321461e-8	MUS_vs_PBS	NA	NA	NA	NA	NA	HIF1A
ENSG00000288952	4.13299159104112	4.76746656199415e-4	MUS_vs_PBS	HSALNG0024203	integenic	Q50			TIMP4
ENSG00000288957	5.1444786302745	0.00905271062850033	MUS_vs_PBS	HSALNG0041819	sense	Q50	hsa-miR-204-3p,hsa-miR-619-5p,hsa-miR-6875-3p,hsa-miR-8485	Red blood cell distribution width,Reticulocyte count; Reticulocyte measurement; Red blood cell distribution width,Reticulocyte count; Reticulocyte measurement,Reticulocyte count,Cognitive decline measurement,Guanosine diphosphate measurement,Dna methylation,Protein measurement,-	HSPB3
ENSG00000288999	3.87899972197921	3.48518211121255e-10	MUS_vs_PBS	HSALNG0010910	integenic	Not conserved	hsa-miR-4467		CAPN2
ENSG00000289005	4.64000403626408	0.026289455518147	MUS_vs_PBS	HSALNG0029808	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-1249-5p,hsa-miR-4492,hsa-miR-6807-3p,hsa-miR-6871-5p	Breast carcinoma; Brcax breast cancer,Breast carcinoma,Brcax breast cancer,Non-alcoholic fatty liver disease severity measurement,Serum igg glycosylation measurement,Leukocyte count; Neutrophil count,Visual perception measurement,Asthma exacerbation measurement,Chronotype measurement,-	SELENOT
ENSG00000289010	3.7193718089342	0.00541214534743513	MUS_vs_PBS	HSALNG0099372	anti_sense	Not conserved	hsa-miR-574-5p	-	RAB20
ENSG00000289015	1.72336058518521	0.0153705897040868	MUS_vs_PBS	HSALNG0058614	anti_sense	Not conserved		-	SBDS
ENSG00000289029	3.22495599216931	0.00651909913592629	MUS_vs_PBS	NA	NA	NA	NA	NA	NPIPB11
ENSG00000289043	-4.43178031813874	0.0244848881332623	MUS_vs_PBS	HSALNG0025824	anti_sense	Not conserved			ZNF589
ENSG00000289050	3.01702969438456	1.17685133747702e-4	MUS_vs_PBS	NA	NA	NA	NA	NA	ST3GAL1
ENSG00000289073	3.85961685913892	0.00446509293848703	MUS_vs_PBS	HSALNG0109549	anti_sense	Not conserved	hsa-miR-1268b,hsa-miR-6089		TVP23A
ENSG00000289241	4.66606296336529	5.54260440176773e-4	MUS_vs_PBS	HSALNG0148115	integenic	Not conserved	hsa-miR-8485		MTHFD2L
ENSG00000289259	5.37267245292454	0.0153250385610814	MUS_vs_PBS	HSALNG0084895	integenic	Q50		-	LTBP3
ENSG00000289298	3.92128160620667	1.66799727494153e-4	MUS_vs_PBS	HSALNG0126206	integenic	Not conserved			CEACAM4
ENSG00000289340	4.51561094863237	0.0206767053022309	MUS_vs_PBS	HSALNG0102506	integenic	Q50		-	TMED10
ENSG00000289341	5.76547879998219	0.0113008036301481	MUS_vs_PBS	HSALNG0011037	integenic	Q75		-	H3-3A
ENSG00000289365	2.60981768227438	0.0013130416056663	MUS_vs_PBS	HSALNG0139497	integenic	Q50			NXT2
ENSG00000289383	3.62581940567763	0.00191271448596003	MUS_vs_PBS	HSALNG0086884	anti_sense	Q50		Interleukin 18 measurement	GRIA4
ENSG00000289403	5.65025609720074	0.00597219502558539	MUS_vs_PBS	NA	NA	NA	NA	NA	INHBA
ENSG00000289521	4.83551959800947	0.0370437756580002	MUS_vs_PBS	HSALNG0063936	anti_sense	Q90	hsa-miR-328-3p,hsa-miR-647,hsa-miR-3178,hsa-miR-4673,hsa-miR-1199-3p	-	CCAR2
ENSG00000289526	4.44474203470887	2.41470924311944e-6	MUS_vs_PBS	HSALNG0083600	anti_sense	Q50		Covid-19,Uterine fibroid,Heel bone mineral density,Systemic lupus erythematosus,Systemic lupus erythematosus; Heel bone mineral density,Uterine fibroid; Bone density,Hip bone mineral density,Sex hormone-binding globulin measurement,Triglyceride measurement; Response to hydrochlorothiazide,-	APIP
ENSG00000289530	6.07851828321072	2.22522075550766e-5	MUS_vs_PBS	HSALNG0035158	integenic	Q50		-	RASSF6
ENSG00000289582	3.99738781030508	0.0358812707467135	MUS_vs_PBS	NA	NA	NA	NA	NA	GBP2
ENSG00000289592	5.47766243917834	0.0134968688913319	MUS_vs_PBS	HSALNG0078740	integenic	Not conserved			PSAP
ENSG00000289634	5.85104578686196	2.35380632817347e-7	MUS_vs_PBS	NA	NA	NA	NA	NA	SLCO4A1
ENSG00000289852	5.29031226104651	9.37884190806615e-6	MUS_vs_PBS	HSALNG0096744	integenic	Q50		Dupuytren contracture; Chronic obstructive pulmonary disease,Heel bone mineral density,Body height,Peripheral arterial disease; Traffic air pollution measurement,Cortical thickness,-	SERP2
ENSG00000289854	4.0643385756012	0.0114806589069004	MUS_vs_PBS	HSALNG0091364	anti_sense	Q90	hsa-miR-4505,hsa-miR-1587,hsa-miR-6826-3p	Hematocrit,Hemoglobin measurement,-	GPR84
ENSG00000289883	4.23829840698789	0.00234720704080456	MUS_vs_PBS	HSALNG0084898	integenic	Not conserved		Bmi-adjusted hip circumference	LTBP3
ENSG00000289888	3.2831263626024	0.0123354723125437	MUS_vs_PBS	NA	NA	NA	NA	NA	CCDC157
ENSG00000289987	3.4195422094935	0.00360824469771066	MUS_vs_PBS	NA	NA	NA	NA	NA	RAD23B
ENSG00000289988	5.17140855904895	0.0406715685954838	MUS_vs_PBS	HSALNG0051906	integenic	Q75		-	GJA10
ENSG00000289995	3.35133194848575	0.00433702504180709	MUS_vs_PBS	HSALNG0009283	integenic	Not conserved		Colonic neoplasm; Overall survival	RGS13
ENSG00000289999	4.96026524416464	3.20311915330093e-5	MUS_vs_PBS	NA	NA	NA	NA	NA	FNIP2
ENSG00000290013	6.83702748273575	5.72665956085942e-5	MUS_vs_PBS	NA	NA	NA	NA	NA	JUN
ENSG00000290095	3.75351340256544	0.00439070331071632	MUS_vs_PBS	NA	NA	NA	NA	NA	GALNTL5
ENSG00000290241	5.48562631605994	2.9877241340256e-5	MUS_vs_PBS	HSALNG0028834	integenic	Not conserved			ACAD9
ENSG00000290242	4.55682422113649	1.15837198626846e-4	MUS_vs_PBS	HSALNG0028835	integenic	Not conserved			CFAP92
ENSG00000290793	1.91698255681024	3.86495651198657e-4	MUS_vs_PBS	NA	NA	NA	NA	NA	AMZ2
ENSG00000290842	-1.89225847184713	0.0462184439248379	MUS_vs_PBS	HSALNG0001179	integenic	Not conserved			SPATA21
ENSG00000290865	1.17452874281235	0.0262379423050192	MUS_vs_PBS	HSALNG0110195	intronic_sense	Not conserved	hsa-miR-6763-5p		CDR2
ENSG00000290911	3.16468839491239	0.00705170439543367	MUS_vs_PBS	HSALNG0095593	integenic	Not conserved	hsa-miR-619-5p	-	ZDHHC20
ENSG00000290993	-1.80621925319186	8.8277956320106e-5	MUS_vs_PBS	HSALNG0028889	integenic	Not conserved	hsa-miR-6871-5p		EFCAB12
ENSG00000290999	4.42599639204073	5.58283650266267e-8	MUS_vs_PBS	NA	NA	NA	NA	NA	SEC22B
ENSG00000291033	6.45799655275496	0.00219843538900995	MUS_vs_PBS	HSALNG0141378	integenic	Not conserved	hsa-miR-363-5p		EIF1AY
ENSG00000291072	-1.86501749181916	0.00327008112871216	MUS_vs_PBS	HSALNG0001201	integenic	Not conserved			NBPF1
ENSG00000291073	1.77824611983297	0.00132892912963087	MUS_vs_PBS	HSALNG0110122	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4673		NPIPB3
ENSG00000291104	-1.85608737952546	0.0338082298237158	MUS_vs_PBS	HSALNG0048771	integenic	Not conserved			BTN3A1
ENSG00000291147	-3.14529272905203	0.0218756392359138	MUS_vs_PBS	HSALNG0146386	integenic	Not conserved	hsa-miR-4463	Vitamin b12 measurement	RTP5
ENSG00000291156	1.66008225203979	0.00403256635196441	MUS_vs_PBS	HSALNG0000078	integenic	Not conserved		-	AGRN
ENSG00000291174	2.20544448702243	0.0299303511093473	MUS_vs_PBS	NA	NA	NA	NA	NA	FRMD8
ENSG00000291265	2.90559522065686	0.006762744196662	MUS_vs_PBS	HSALNG0112405	integenic	Not conserved	hsa-miR-3201	Information processing speed,Vital capacity,Age at menarche,-	EXOSC6
